timestamp,city,temperature,humidity,pressure,rainfall,alert_level
2026-06-03 00:43:47,Beijing,16.2,89.9,1007.9,6.23,GREEN
2026-06-03 00:43:48,Beijing,27.3,81.4,1012.1,0.94,GREEN
2026-06-03 00:43:49,Beijing,19.0,59.3,1020.3,7.81,GREEN
2026-06-03 00:43:50,Beijing,29.0,68.6,1020.6,21.87,RED
2026-06-03 00:43:51,Beijing,26.8,55.4,1002.0,0.11,GREEN
2026-06-03 00:43:53,Beijing,17.2,71.5,1014.1,0,GREEN
2026-06-03 00:43:54,Beijing,26.4,45.7,1012.5,3.83,GREEN
2026-06-03 00:43:55,Beijing,20.0,55.3,1022.2,0,GREEN
2026-06-03 00:43:56,Beijing,27.7,81.1,1011.9,0,GREEN
2026-06-03 00:43:58,Beijing,22.0,63.7,1018.8,2.83,GREEN
2026-06-03 00:43:59,Beijing,16.6,76.4,1003.0,4.26,GREEN
2026-06-03 00:44:01,Beijing,25.4,67.1,1024.4,0,GREEN
2026-06-03 00:44:02,Beijing,27.3,66.0,1016.9,13.91,YELLOW
2026-06-03 00:44:04,Beijing,23.7,58.2,1024.3,2.09,GREEN
2026-06-03 00:44:05,Beijing,14.9,88.7,1022.3,0,GREEN
2026-06-03 00:44:07,Beijing,28.0,75.1,1008.8,0,GREEN
2026-06-03 00:44:09,Beijing,32.4,69.6,1008.3,4.31,GREEN
2026-06-03 00:44:11,Beijing,18.0,54.1,1008.8,3.79,GREEN
2026-06-03 00:44:13,Beijing,35.1,66.8,1013.3,8.16,GREEN
2026-06-03 00:44:14,Beijing,19.2,88.6,1003.9,1.78,GREEN
2026-06-03 00:44:16,Beijing,16.9,71.6,1024.6,0.36,GREEN
2026-06-03 00:44:18,Beijing,23.8,53.1,1009.9,33.72,RED
2026-06-03 00:44:19,Beijing,23.0,83.8,1003.1,7.26,GREEN
2026-06-03 00:44:21,Beijing,26.8,89.9,1021.9,0,GREEN
2026-06-03 00:44:22,Beijing,31.6,94.1,1019.4,6.28,GREEN
2026-06-03 00:44:24,Beijing,21.4,75.1,1021.2,0,GREEN
2026-06-03 00:44:25,Beijing,32.1,42.9,1001.8,5.01,GREEN
2026-06-03 00:44:27,Beijing,18.7,57.7,1011.1,0.88,GREEN
2026-06-03 00:44:28,Beijing,27.9,49.9,1019.9,7.27,GREEN
2026-06-03 00:44:30,Beijing,19.0,64.5,1003.2,5.68,GREEN
2026-06-03 00:44:31,Beijing,19.9,55.4,1009.4,1.5,GREEN
2026-06-03 00:44:33,Beijing,19.9,59.0,1008.3,2.33,GREEN
2026-06-03 00:44:34,Beijing,20.4,44.8,1008.7,7.89,GREEN
2026-06-03 00:44:36,Beijing,15.4,78.1,1001.7,0.94,GREEN
2026-06-03 00:44:37,Beijing,24.2,40.0,1013.5,0,GREEN
2026-06-03 00:44:38,Beijing,20.5,73.5,1005.2,7.95,GREEN
2026-06-03 00:44:40,Beijing,33.0,91.9,1016.1,4.85,GREEN
2026-06-03 00:44:41,Beijing,28.5,59.6,1005.0,6.71,GREEN
2026-06-03 00:44:43,Beijing,16.6,39.9,1012.1,6.11,GREEN
2026-06-03 00:44:44,Beijing,17.6,64.7,1018.5,4.08,GREEN
2026-06-03 00:44:46,Beijing,32.9,82.2,1017.1,3.14,GREEN
2026-06-03 00:44:48,Beijing,19.6,92.2,1015.9,14.06,YELLOW
2026-06-03 00:44:49,Beijing,16.7,73.7,1018.3,0,GREEN
2026-06-03 00:44:50,Beijing,28.7,69.5,1024.6,8.68,GREEN
2026-06-03 00:44:52,Beijing,17.3,91.8,1024.7,6.73,GREEN
2026-06-03 00:44:53,Beijing,31.4,73.5,1017.6,3.72,GREEN
2026-06-03 00:44:55,Beijing,25.2,73.8,999.4,2.04,GREEN
2026-06-03 00:44:56,Beijing,22.7,84.7,1016.3,12.15,YELLOW
2026-06-03 00:44:58,Beijing,22.7,77.3,1019.1,2.13,GREEN
2026-06-03 00:44:59,Beijing,35.2,87.3,1020.8,3.29,GREEN
2026-06-03 00:45:01,Beijing,22.2,80.3,1002.9,0.02,GREEN
2026-06-03 00:45:02,Beijing,26.0,56.4,1023.6,2.75,GREEN
2026-06-03 00:45:04,Beijing,18.2,93.0,1003.0,2.78,GREEN
2026-06-03 00:45:05,Beijing,31.0,52.8,1013.5,1.27,GREEN
2026-06-03 00:45:07,Beijing,29.2,76.2,1009.0,0,GREEN
2026-06-03 00:45:09,Beijing,19.6,90.2,1014.2,10.86,YELLOW
2026-06-03 00:45:11,Beijing,24.7,70.4,1005.9,7.05,GREEN
2026-06-03 00:45:38,Beijing,30.3,91.4,1019.4,2.32,GREEN
2026-06-03 00:45:41,Beijing,24.8,80.2,1026.1,0.46,GREEN
2026-06-03 00:45:43,Beijing,33.8,55.0,1006.1,1.73,GREEN
2026-06-03 00:45:44,Beijing,23.6,75.7,1011.9,1.98,GREEN
2026-06-03 00:45:45,Beijing,25.4,70.6,1003.8,2.12,GREEN
2026-06-03 00:45:47,Beijing,29.7,42.1,1001.2,0,GREEN
2026-06-03 00:45:48,Beijing,22.5,68.6,1014.7,1.51,GREEN
2026-06-03 00:45:49,Beijing,33.2,44.0,1010.3,0,GREEN
2026-06-03 00:45:50,Beijing,29.6,50.0,1018.7,2.95,GREEN
2026-06-03 00:45:52,Beijing,24.7,70.0,1004.7,19.38,YELLOW
2026-06-03 00:45:52,Beijing,16.8,86.1,1023.6,0,GREEN
2026-06-03 00:45:53,Beijing,17.8,91.1,1006.8,0.14,GREEN
2026-06-03 00:45:55,Beijing,18.1,64.2,1009.2,0.88,GREEN
2026-06-03 00:45:56,Beijing,28.8,47.5,1020.1,3.61,GREEN
2026-06-03 00:45:57,Beijing,27.1,74.2,1001.0,0.41,GREEN
2026-06-03 00:45:58,Beijing,29.9,81.2,1004.9,0.58,GREEN
2026-06-03 00:45:59,Beijing,29.1,52.1,1008.6,3.16,GREEN
2026-06-03 00:46:01,Beijing,16.7,86.1,1018.9,0,GREEN
2026-06-03 00:46:03,Beijing,22.3,89.3,999.3,0,GREEN
2026-06-03 00:46:04,Beijing,18.8,77.3,1007.1,0,GREEN
2026-06-03 00:46:06,Beijing,25.5,75.8,1002.1,0,GREEN
2026-06-03 00:46:08,Beijing,27.3,74.6,1021.7,0.46,GREEN
2026-06-03 00:46:10,Beijing,34.5,66.3,1002.3,0,GREEN
2026-06-03 00:46:12,Beijing,21.7,56.6,1017.0,0,GREEN
2026-06-03 00:46:13,Beijing,24.0,64.6,1021.5,31.69,RED
2026-06-03 00:46:15,Beijing,18.4,90.8,1018.9,0.91,GREEN
2026-06-03 00:46:16,Beijing,18.3,57.7,1005.5,11.32,YELLOW
2026-06-03 00:46:18,Beijing,20.2,48.8,1000.7,3.54,GREEN
2026-06-03 00:46:19,Beijing,28.7,47.8,1010.0,4.97,GREEN
2026-06-03 00:46:20,Beijing,25.5,58.6,1016.0,3.61,GREEN
2026-06-03 00:46:22,Beijing,19.1,40.5,1006.4,0.62,GREEN
2026-06-03 00:46:23,Beijing,19.1,68.2,1009.3,0.16,GREEN
2026-06-03 00:46:25,Beijing,16.3,52.7,1010.1,7.85,GREEN
2026-06-03 00:46:26,Beijing,25.6,54.5,1022.9,6.42,GREEN
2026-06-03 00:46:27,Beijing,25.2,83.2,1017.0,12.08,YELLOW
2026-06-03 00:47:45,Beijing,32.1,53.9,1008.0,4.81,GREEN
2026-06-03 00:47:48,Beijing,26.6,62.2,1018.7,0,GREEN
2026-06-03 00:47:50,Beijing,16.5,70.5,1010.8,4.01,GREEN
2026-06-03 00:47:51,Beijing,15.8,89.0,1009.2,0,GREEN
2026-06-03 00:47:52,Beijing,31.5,64.4,1006.0,0,GREEN
2026-06-03 00:47:54,Beijing,15.6,42.4,999.1,6.09,GREEN
2026-06-03 00:47:55,Beijing,17.2,75.0,1004.6,11.2,YELLOW
2026-06-03 00:47:57,Beijing,22.7,70.3,1002.0,6.54,GREEN
2026-06-03 00:47:58,Beijing,17.0,62.1,1023.6,2.39,GREEN
2026-06-03 00:47:59,Beijing,32.8,74.7,1013.1,0,GREEN
2026-06-03 00:48:00,Beijing,15.8,56.7,1011.2,3.22,GREEN
2026-06-03 00:48:02,Beijing,18.0,76.0,1013.9,2.06,GREEN
2026-06-03 00:48:03,Beijing,20.9,42.2,1007.8,15.76,YELLOW
2026-06-03 00:48:05,Beijing,27.9,80.1,1005.0,30.18,RED
2026-06-03 00:48:06,Beijing,32.2,91.5,1007.3,1.48,GREEN
2026-06-03 00:48:08,Beijing,20.6,64.6,1020.3,0.99,GREEN
2026-06-03 00:48:10,Beijing,20.3,54.5,1013.3,4.48,GREEN
2026-06-03 00:48:12,Beijing,32.2,91.7,1015.1,1.83,GREEN
2026-06-03 00:48:14,Beijing,30.6,69.6,1006.4,2.24,GREEN
2026-06-03 00:48:15,Beijing,33.8,60.6,1012.0,6.4,GREEN
2026-06-03 00:48:16,Beijing,30.9,52.9,1024.1,0.69,GREEN
2026-06-03 00:48:17,Beijing,23.8,83.1,1011.1,1.41,GREEN
2026-06-03 00:48:19,Beijing,20.2,58.1,1011.7,13.73,YELLOW
2026-06-03 00:48:20,Beijing,26.9,49.2,1010.6,10.32,YELLOW
2026-06-03 00:48:21,Beijing,20.8,48.9,1011.9,12.92,YELLOW
2026-06-03 00:48:22,Beijing,26.2,73.6,1008.9,0,GREEN
2026-06-03 00:48:23,Beijing,17.7,82.5,1004.6,1.19,GREEN
2026-06-03 00:48:24,Beijing,33.4,71.7,1004.4,2.29,GREEN
2026-06-03 00:48:25,Beijing,23.8,68.6,1002.2,0.55,GREEN
2026-06-03 00:48:26,Beijing,30.9,64.7,999.9,0,GREEN
2026-06-03 00:48:27,Beijing,33.5,66.5,1003.2,3.65,GREEN
2026-06-03 00:48:29,Beijing,21.1,81.0,1020.6,0.73,GREEN
